timestamp,frame_count,fps,latency_ms
2026-03-28T14:31:12.825224,10,3.673,317.621
2026-03-28T14:31:15.335907,20,4.018,250.912
2026-03-28T14:31:17.688647,30,4.271,235.1
2026-03-28T14:31:20.120953,40,4.169,243.094
2026-03-28T14:31:22.437871,50,4.329,231.549
2026-03-28T14:31:25.002484,60,4.008,256.321
2026-03-28T14:31:27.325841,70,4.329,232.18
2026-03-28T14:31:29.800433,80,4.106,247.302
2026-03-28T14:31:32.043176,90,4.464,224.135
2026-03-28T14:31:34.445745,100,4.243,240.122
2026-03-28T14:31:36.675143,110,4.49,222.801
2026-03-28T14:31:38.951904,120,4.404,227.529
2026-03-28T14:31:41.209329,130,4.439,225.58
2026-03-28T14:31:43.421358,140,4.525,221.06
2026-03-28T14:31:45.711096,150,4.379,228.814
2026-03-28T14:31:47.968958,160,4.435,225.641
2026-03-28T14:31:50.241197,170,4.41,227.085
2026-03-28T14:31:52.508993,180,4.422,226.64
2026-03-28T14:31:54.765389,190,4.447,225.287
2026-03-28T14:31:57.000929,200,4.48,223.422
2026-03-28T14:31:59.521255,210,4.168,251.895
2026-03-28T14:32:01.797629,220,4.408,227.501
2026-03-28T14:32:04.017629,230,4.511,221.869
2026-03-28T14:32:06.311381,240,4.369,229.234
2026-03-28T14:32:08.525738,250,4.524,221.284
2026-03-28T14:32:10.822039,260,4.366,229.492
2026-03-28T14:32:13.064271,270,4.472,224.073
2026-03-28T14:32:15.311219,280,4.463,224.563
2026-03-28T14:32:17.557163,290,4.461,224.459
2026-03-28T14:32:19.771518,300,4.523,221.292
2026-03-28T14:32:22.019810,310,4.455,224.691
2026-03-28T14:32:24.197623,320,4.596,217.637
2026-03-28T14:32:26.604134,330,4.226,240.503
2026-03-28T14:32:28.789923,340,4.579,218.443
2026-03-28T14:32:31.006828,350,4.515,221.546
2026-03-28T14:32:33.269082,360,4.433,226.078
2026-03-28T14:32:35.497240,370,4.493,222.667
2026-03-28T14:32:37.808494,380,4.343,230.975
2026-03-28T14:32:40.025109,390,4.517,221.527
2026-03-28T14:32:42.331772,400,4.342,230.515
2026-03-28T14:32:44.729999,410,4.242,239.685
2026-03-28T14:32:47.016423,420,4.383,228.493
2026-03-28T14:32:49.213645,430,4.555,219.587
2026-03-28T14:32:51.582981,440,4.294,236.786
2026-03-28T14:32:53.808619,450,4.502,222.41
2026-03-28T14:32:56.021895,460,4.523,221.191
2026-03-28T14:32:58.286232,470,4.424,226.297
2026-03-28T14:33:00.500941,480,4.521,221.327
2026-03-28T14:33:02.777165,490,4.404,227.49
2026-03-28T14:33:04.981983,500,4.539,220.347
2026-03-28T14:33:07.288947,510,4.344,230.554
2026-03-28T14:33:09.505082,520,4.518,221.474
2026-03-28T14:33:11.770566,530,4.42,226.406
2026-03-28T14:33:13.995112,540,4.503,222.313
2026-03-28T14:33:16.391468,550,4.274,239.476
2026-03-28T14:33:18.638784,560,4.464,224.586
2026-03-28T14:33:20.866701,570,4.495,222.65
2026-03-28T14:33:23.127700,580,4.432,225.962
2026-03-28T14:33:25.329874,590,4.545,220.084
2026-03-28T14:33:27.636381,600,4.352,230.512
2026-03-28T14:33:29.830794,610,4.561,219.307
2026-03-28T14:33:32.070008,620,4.471,223.752
2026-03-28T14:33:34.464333,630,4.212,239.271
2026-03-28T14:33:36.912002,640,4.173,244.606
2026-03-28T14:33:39.204816,650,4.37,229.147
2026-03-28T14:33:41.447590,660,4.464,224.138
2026-03-28T14:33:43.696423,670,4.455,224.738
2026-03-28T14:33:45.934394,680,4.474,223.655
2026-03-28T14:33:48.225035,690,4.38,228.906
2026-03-28T14:33:50.462366,700,4.475,223.579
2026-03-28T14:33:52.736346,710,4.406,227.249
2026-03-28T14:33:54.955603,720,4.512,221.78
2026-03-28T14:33:57.190755,730,4.479,223.372
2026-03-28T14:33:59.582186,740,4.257,238.995
2026-03-28T14:34:01.820598,750,4.471,223.708
2026-03-28T14:34:04.118833,760,4.368,229.676
2026-03-28T14:34:06.356243,770,4.476,223.59
2026-03-28T14:34:08.626066,780,4.413,226.84
2026-03-28T14:34:10.871125,790,4.464,224.355
2026-03-28T14:34:13.133514,800,4.43,226.087
2026-03-28T14:34:15.333839,810,4.55,219.897
2026-03-28T14:34:17.580521,820,4.457,224.525
2026-03-28T14:34:19.843047,830,4.431,226.102
2026-03-28T14:34:22.078110,840,4.478,223.369
2026-03-28T14:34:24.465146,850,4.297,238.57
2026-03-28T14:34:26.689731,860,4.5,222.323
2026-03-28T14:34:28.928860,870,4.475,223.765
2026-03-28T14:34:31.169360,880,4.473,223.895
2026-03-28T14:34:33.430952,890,4.435,226.015
2026-03-28T14:34:35.686557,900,4.442,225.426
