timestamp,frame_count,fps,latency_ms
2026-03-28T13:51:50.076423,10,3.238,370.142
2026-03-28T13:51:52.885199,20,3.605,280.718
2026-03-28T13:51:55.612905,30,3.681,272.62
2026-03-28T13:51:58.385794,40,3.653,277.148
2026-03-28T13:52:01.097410,50,3.705,271.02
2026-03-28T13:52:03.775039,60,3.742,267.63
2026-03-28T13:52:07.124398,70,3.064,334.797
2026-03-28T13:52:10.047050,80,3.534,292.122
2026-03-28T13:52:12.779813,90,3.74,273.141
2026-03-28T13:52:15.427408,100,3.793,264.61
2026-03-28T13:52:18.326575,110,3.482,289.709
2026-03-28T13:52:21.147523,120,3.568,281.911
2026-03-28T13:52:23.881764,130,3.681,273.236
2026-03-28T13:52:26.697068,140,3.569,281.346
2026-03-28T13:52:30.000540,150,3.252,330.203
2026-03-28T13:52:32.799225,160,3.59,279.709
2026-03-28T13:52:35.539378,170,3.667,273.839
2026-03-28T13:52:38.311434,180,3.632,277.048
2026-03-28T13:52:41.063891,190,3.653,275.091
2026-03-28T13:52:43.840814,200,3.644,277.54
2026-03-28T13:52:46.597968,210,3.654,275.532
2026-03-28T13:52:49.505244,220,3.512,290.568
2026-03-28T13:52:52.283979,230,3.627,277.716
2026-03-28T13:52:55.019031,240,3.686,273.356
2026-03-28T13:52:57.806710,250,3.607,278.6
2026-03-28T13:53:00.564956,260,3.648,275.677
2026-03-28T13:53:03.314287,270,3.653,274.781
2026-03-28T13:53:06.175189,280,3.592,285.95
2026-03-28T13:53:08.938395,290,3.65,276.173
2026-03-28T13:53:11.665140,300,3.685,272.525
2026-03-28T13:53:14.422142,310,3.657,275.546
2026-03-28T13:53:17.172112,320,3.663,274.85
2026-03-28T13:53:19.962577,330,3.609,278.892
2026-03-28T13:53:22.744942,340,3.617,278.065
2026-03-28T13:53:25.630675,350,3.545,288.428
2026-03-28T13:53:28.479744,360,3.541,284.76
2026-03-28T13:53:31.246779,370,3.64,276.553
2026-03-28T13:53:34.026864,380,3.616,277.847
2026-03-28T13:53:36.769130,390,3.67,274.077
2026-03-28T13:53:39.511148,400,3.676,274.06
2026-03-28T13:53:42.379942,410,3.526,286.722
2026-03-28T13:53:45.138599,420,3.66,275.717
2026-03-28T13:53:47.869173,430,3.681,272.927
2026-03-28T13:53:50.754167,440,3.477,288.351
2026-03-28T13:53:53.545493,450,3.614,278.962
2026-03-28T13:53:56.283553,460,3.672,273.644
2026-03-28T13:53:59.182557,470,3.519,289.738
2026-03-28T13:54:01.917667,480,3.688,273.355
2026-03-28T13:54:04.654588,490,3.688,273.557
2026-03-28T13:54:07.414010,500,3.657,275.663
2026-03-28T13:54:10.169260,510,3.661,275.365
2026-03-28T13:54:12.901138,520,3.685,273.037
2026-03-28T13:54:15.804610,530,3.539,290.196
2026-03-28T13:54:18.523879,540,3.698,271.565
2026-03-28T13:54:21.304229,550,3.612,277.89
2026-03-28T13:54:24.042360,560,3.67,273.645
2026-03-28T13:54:26.814229,570,3.633,277.036
2026-03-28T13:54:29.591799,580,3.617,277.605
2026-03-28T13:54:32.338111,590,3.666,274.49
2026-03-28T13:54:35.297732,600,3.48,295.724
2026-03-28T13:54:38.048611,610,3.656,274.948
2026-03-28T13:54:40.814560,620,3.652,276.443
2026-03-28T13:54:43.551721,630,3.682,273.562
2026-03-28T13:54:46.338177,640,3.609,278.45
