timestamp,frame_count,fps,latency_ms
2026-03-29T10:47:02.429908,10,3.282,347.66
2026-03-29T10:47:05.349643,20,3.459,291.755
2026-03-29T10:47:08.189353,30,3.595,283.814
2026-03-29T10:47:10.970719,40,3.663,277.999
2026-03-29T10:47:13.644597,50,3.751,267.256
2026-03-29T10:47:16.333425,60,3.738,268.733
2026-03-29T10:47:19.080570,70,3.707,274.55
2026-03-29T10:47:22.101409,80,3.412,301.935
2026-03-29T10:47:25.029988,90,3.469,292.699
2026-03-29T10:47:27.891055,100,3.555,285.963
2026-03-29T10:47:30.680932,110,3.605,278.846
2026-03-29T10:47:33.548155,120,3.561,286.548
2026-03-29T10:47:36.397742,130,3.542,284.818
2026-03-29T10:47:39.438786,140,3.376,303.932
2026-03-29T10:47:42.333895,150,3.481,289.315
2026-03-29T10:47:46.248408,160,2.786,391.287
2026-03-29T10:47:49.436066,170,3.184,318.623
2026-03-29T10:47:52.249153,180,3.609,281.163
2026-03-29T10:47:55.090982,190,3.56,284.039
2026-03-29T10:47:57.930122,200,3.577,283.759
2026-03-29T10:48:00.698548,210,3.631,276.7
2026-03-29T10:48:03.975502,220,3.203,327.518
2026-03-29T10:48:06.891782,230,3.46,291.474
2026-03-29T10:48:11.001261,240,2.749,410.739
2026-03-29T10:48:15.494344,250,2.925,449.131
2026-03-29T10:48:18.285908,260,3.598,279.003
2026-03-29T10:48:21.061968,270,3.614,277.414
2026-03-29T10:48:24.128744,280,3.307,306.509
2026-03-29T10:48:26.867000,290,3.664,273.662
2026-03-29T10:48:29.602975,300,3.67,273.454
2026-03-29T10:48:32.465553,310,3.536,286.112
2026-03-29T10:48:35.218253,320,3.644,275.119
2026-03-29T10:48:37.970533,330,3.644,275.085
2026-03-29T10:48:40.698232,340,3.675,272.611
2026-03-29T10:48:43.478086,350,3.608,277.844
2026-03-29T10:48:46.271264,360,3.594,279.159
2026-03-29T10:48:49.049983,370,3.619,277.731
2026-03-29T10:48:51.827733,380,3.617,277.631
2026-03-29T10:48:54.599375,390,3.624,277.028
2026-03-29T10:48:57.379054,400,3.608,277.798
2026-03-29T10:49:00.123511,410,3.659,274.292
2026-03-29T10:49:02.902853,420,3.614,277.773
2026-03-29T10:49:05.667792,430,3.641,276.35
2026-03-29T10:49:08.441660,440,3.623,277.233
2026-03-29T10:49:11.196416,450,3.653,275.324
2026-03-29T10:49:13.950190,460,3.641,275.18
2026-03-29T10:49:16.686969,470,3.663,273.534
2026-03-29T10:49:19.437428,480,3.646,274.882
2026-03-29T10:49:22.255382,490,3.588,281.654
2026-03-29T10:49:25.045395,500,3.595,278.839
2026-03-29T10:49:27.827430,510,3.611,278.046
2026-03-29T10:49:30.565649,520,3.663,273.661
2026-03-29T10:49:33.281708,530,3.696,271.469
2026-03-29T10:49:36.084821,540,3.576,280.172
2026-03-29T10:49:38.820634,550,3.671,273.428
2026-03-29T10:49:41.587477,560,3.634,276.53
2026-03-29T10:49:44.354279,570,3.629,276.534
2026-03-29T10:49:47.094918,580,3.665,273.923
2026-03-29T10:49:49.885986,590,3.599,278.939
2026-03-29T10:49:52.645423,600,3.638,275.788
2026-03-29T10:49:55.449094,610,3.581,280.233
2026-03-29T10:49:58.152366,620,3.712,270.185
2026-03-29T10:50:00.968240,630,3.574,281.451
2026-03-29T10:50:03.720177,640,3.648,275.041
2026-03-29T10:50:06.628936,650,3.489,290.682
2026-03-29T10:50:09.408737,660,3.607,277.812
2026-03-29T10:50:12.144684,670,3.663,273.447
2026-03-29T10:50:14.912166,680,3.629,276.606
2026-03-29T10:50:17.658537,690,3.658,274.479
2026-03-29T10:50:20.426065,700,3.622,276.602
2026-03-29T10:50:23.173524,710,3.651,274.606
2026-03-29T10:50:25.939396,720,3.631,276.431
2026-03-29T10:50:28.653259,730,3.692,271.226
2026-03-29T10:50:31.439635,740,3.599,278.487
2026-03-29T10:50:34.228435,750,3.599,278.73
2026-03-29T10:50:36.998425,760,3.627,276.815
2026-03-29T10:50:39.913497,770,3.492,291.361
2026-03-29T10:50:42.636528,780,3.689,272.163
2026-03-29T10:50:45.441075,790,3.577,280.305
2026-03-29T10:50:48.328704,800,3.548,288.587
2026-03-29T10:50:51.069629,810,3.662,273.946
2026-03-29T10:50:53.794381,820,3.684,272.332
2026-03-29T10:50:56.573144,830,3.616,277.732
2026-03-29T10:50:59.371512,840,3.588,279.698
2026-03-29T10:51:02.149110,850,3.613,277.602
2026-03-29T10:51:04.918317,860,3.618,276.763
2026-03-29T10:51:07.665255,870,3.655,274.538
2026-03-29T10:51:10.427655,880,3.634,276.089
2026-03-29T10:51:13.143461,890,3.705,271.441
2026-03-29T10:51:15.910327,900,3.629,276.532
2026-03-29T10:51:18.644054,910,3.672,273.145
2026-03-29T10:51:21.389691,920,3.651,274.399
2026-03-29T10:51:24.149135,930,3.634,275.784
2026-03-29T10:51:26.932965,940,3.6,278.245
2026-03-29T10:51:29.702136,950,3.625,276.778
2026-03-29T10:51:32.567934,960,3.525,286.421
2026-03-29T10:51:35.350516,970,3.607,278.105
2026-03-29T10:51:38.093764,980,3.664,274.168
2026-03-29T10:51:40.904413,990,3.577,280.901
2026-03-29T10:51:43.648916,1000,3.656,274.3
2026-03-29T10:51:46.472490,1010,3.559,282.218
2026-03-29T10:51:49.188846,1020,3.693,271.495
2026-03-29T10:51:51.977335,1030,3.597,278.7
2026-03-29T10:51:54.737766,1040,3.635,275.868
2026-03-29T10:51:57.547707,1050,3.575,280.83
2026-03-29T10:52:00.358228,1060,3.565,280.893
2026-03-29T10:52:03.090137,1070,3.674,273.042
2026-03-29T10:52:05.850324,1080,3.638,275.856
2026-03-29T10:52:08.574532,1090,3.69,272.268
2026-03-29T10:52:11.369792,1100,3.592,279.378
2026-03-29T10:52:14.124026,1110,3.641,275.275
2026-03-29T10:52:16.876092,1120,3.642,275.044
2026-03-29T10:52:19.710685,1130,3.57,283.321
2026-03-29T10:52:22.518406,1140,3.576,280.622
2026-03-29T10:52:25.280058,1150,3.635,276.011
2026-03-29T10:52:28.037836,1160,3.639,275.627
2026-03-29T10:52:30.768871,1170,3.667,272.947
2026-03-29T10:52:33.534370,1180,3.627,276.39
